"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-33-69",,,,"User:","ubuntu"
"Cmdline:","dstat --time --cpu --mem --disk --io --net --output telemetry_mysql_run1.csv 1",,,,"Date:","23 Jul 2026 14:09:02 UTC"
"system","total usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",
23-07 14:17:39,10.875,1.375,87.374,0.375,0,9931968,46090092,696756,7865068,0,43679.474,0,452.995,0,0
23-07 14:17:40,11.000,1.000,87.248,0.250,0,9932128,46075236,696756,7879372,0,43327.071,0,443.990,0,0
23-07 14:17:40,11.000,1.000,87.128,0.250,0,9932128,46074908,696756,7879700,0,43329.275,0,444.013,0,0
23-07 14:17:41,10.375,1.250,87.125,0.375,0,9932028,46060320,696760,7893964,0,43807.961,0,453.000,0,0
23-07 14:17:41,10.500,1.250,87.500,0.375,0,9931700,46060320,696760,7894292,0,43799.939,0,452.999,0,0
23-07 14:17:42,11.250,1.250,87.625,0.375,0,9932092,46045528,696760,7908300,0,43663.972,0,448.000,76.000,90.000
23-07 14:17:42,11.125,1.250,86.997,0.375,0,9932092,46045200,696760,7908628,0,43766.374,0,448.983,75.997,89.997
23-07 14:17:43,13.747,2.125,82.859,0.125,0,9953360,46016144,696760,7916352,0,24523.407,0,250.953,45.991,429.919
23-07 14:17:43,13.625,2.125,83.250,0.125,0,9953360,46016144,696760,7916352,0,23439.918,0,239.999,92.000,429.998
23-07 14:17:44,7.125,4.000,86.873,0,0,9953360,46016144,696760,7916352,0,3071.935,0,98.998,45.999,0
23-07 14:17:44,7.249,4.000,86.493,0,0,9953360,46016144,696760,7916352,0,3071.768,0,98.993,0,0
23-07 14:17:45,7.375,3.875,86.001,0.125,0,9951624,46016892,696760,7917180,0,2660.034,0,271.003,0,0
23-07 14:17:45,7.250,3.875,86.627,0.125,0,9951612,46016892,696760,7917188,0,2660.057,0,271.006,0,0
23-07 14:17:46,7.625,3.375,86.751,0,0,9949776,46018348,696764,7917560,0,668.011,0,77.001,0,0
23-07 14:17:46,7.875,3.500,86.246,0,0,9949776,46018348,696764,7917560,0,667.967,0,76.996,0,0
23-07 14:17:47,7.375,3.750,86.374,0,0,9948612,46019116,696764,7917944,0,0,0,0,0,0
23-07 14:17:47,7.125,3.875,86.875,0,0,9948600,46019116,696764,7917956,0,0,0,0,0,0
23-07 14:17:48,7.500,3.875,86.877,0,0,9948476,46018864,696764,7918328,0,0,0,0,0,0
23-07 14:17:48,7.500,3.625,86.627,0,0,9948460,46018864,696764,7918344,0,0,0,0,0,0
23-07 14:17:49,7.500,3.375,86.625,0,0,9948332,46018612,696764,7918712,0,0,0,0,0,0
23-07 14:17:49,7.750,3.500,86.622,0,0,9948324,46018612,696764,7918720,0,0,0,0,0,0
23-07 14:17:50,7.750,3.500,86.748,0,0,9948200,46018360,696764,7919088,0,91.997,0,20.999,0,0
23-07 14:17:50,7.500,3.375,86.377,0,0,9948444,46018108,696764,7919096,0,92.002,0,21.000,0,0
23-07 14:17:51,7.126,3.750,86.508,0,0,9948356,46017856,696768,7919428,0,36.003,0,2.000,0,0
23-07 14:17:51,7.376,3.875,86.757,0,0,9948356,46017856,696768,7919428,0,36.003,0,2.000,0,0
23-07 14:17:52,7.625,3.625,86.500,0,0,9948356,46017856,696768,7919428,0,4.000,0,1.000,0,0
23-07 14:17:52,7.500,3.625,86.625,0,0,9948356,46017856,696768,7919428,0,4.000,0,1.000,0,0
23-07 14:17:53,8.375,3.250,86.879,0,0,9947324,46017856,696768,7920436,0,0,0,0,0,0
23-07 14:17:53,8.125,3.375,86.501,0,0,9947228,46017856,696768,7920528,0,0,0,0,0,0
23-07 14:17:54,7.875,3.750,85.500,0,0,9943788,46017856,696768,7923848,0,0,0,0,0,0
23-07 14:17:54,8.125,3.500,85.503,0,0,9943696,46017856,696768,7923940,0,0,0,0,0,0
23-07 14:17:55,8.001,4.000,85.131,0,0,9940368,46017856,696768,7927188,0,0,0,0,0,0
23-07 14:17:55,7.875,4.000,85.376,0,0,9940272,46017856,696768,7927280,0,0,0,0,0,0
23-07 14:17:56,7.750,3.750,85.499,0,0,9936756,46017856,696768,7930708,0,0,0,0,0,0
23-07 14:17:56,8.125,3.750,85.625,0,0,9936660,46017856,696768,7930800,0,0,0,0,0,0
23-07 14:17:57,8.000,4.250,84.250,0.625,0,9936512,46014620,696768,7934088,0,218356.137,0,2747.002,0,0
23-07 14:17:57,8.000,4.250,84.123,0.625,0,9936420,46014620,696768,7934180,0,218350.159,0,2746.927,0,0
23-07 14:17:58,7.875,4.000,85.376,0,0,9938052,46009580,696768,7937504,0,0,0,0,0,0
23-07 14:17:58,7.625,4.000,85.748,0,0,9938208,46009328,696768,7937596,0,0,0,0,0,0
23-07 14:17:59,8.499,3.375,85.619,0,0,9937740,46006556,696768,7940748,0,0,0,0,75.994,89.993
23-07 14:17:59,8.500,3.500,85.248,0,0,9937500,46006556,696768,7940972,0,0,0,0,75.998,89.998
23-07 14:18:00,7.625,4.000,85.504,0,0,9936104,46004540,696768,7944304,0,16.001,0,3.000,0,0
23-07 14:18:00,7.875,3.875,85.503,0,0,9936008,46004540,696768,7944396,0,16.001,0,3.000,0,0
23-07 14:18:01,8.000,4.000,85.500,0,0,9932860,46004288,696772,7947688,0,40.000,0,2.000,0,0
23-07 14:18:01,7.500,4.250,85.626,0,0,9932764,46004288,696772,7947780,0,40.000,0,2.000,0,0
23-07 14:18:02,7.875,3.875,85.372,0,0,9929836,46004036,696772,7950888,0,16.000,0,1.000,0,0
23-07 14:18:02,8.000,3.625,85.245,0,0,9929836,46004036,696772,7950888,0,15.999,0,1.000,0,0
23-07 14:18:03,8.625,3.125,86.122,0,0,9927112,46004036,696772,7953520,0,0,0,0,27.999,41.999
23-07 14:18:03,8.750,3.250,86.122,0,0,9927100,46004036,696772,7953532,0,0,0,0,27.999,41.998
23-07 14:18:04,7.875,3.625,86.373,0,0,9926896,46004036,696772,7953732,0,0,0,0,0,0
23-07 14:18:04,7.751,3.500,86.506,0,0,9926896,46004036,696772,7953732,0,0,0,0,0,0
23-07 14:18:05,7.875,3.125,86.746,0,0,9926596,46003784,696772,7954272,0,0,0,0,0,0
23-07 14:18:05,7.874,3.375,86.616,0,0,9926588,46003784,696772,7954280,0,0,0,0,0,0
23-07 14:18:06,7.875,3.500,86.502,0,0,9926464,46003532,696772,7954644,0,0,0,0,0,0
23-07 14:18:06,8.125,3.375,86.628,0,0,9926452,46003532,696772,7954656,0,0,0,0,0,0
23-07 14:18:07,7.375,3.500,86.748,0,0,9926328,46003280,696776,7955024,0,19.999,0,2.000,0,0
23-07 14:18:07,7.375,3.500,86.753,0,0,9926568,46003028,696776,7955036,0,20.001,0,2.000,0,0
23-07 14:18:08,8.376,3.250,86.506,0,0,9926704,46002524,696776,7955396,0,8.001,0,1.000,0,0
23-07 14:18:08,8.250,3.125,86.629,0,0,9926704,46002524,696776,7955396,0,8.000,0,1.000,0,0
23-07 14:18:09,7.250,3.750,86.621,0,0,9926792,46002272,696776,7955556,0,0,0,0,0,0
23-07 14:18:09,7.249,3.750,86.368,0,0,9926804,46002020,696776,7955788,0,0,0,0,0,0
23-07 14:18:10,7.750,3.250,86.751,0,0,9926972,46001768,696776,7955872,0,8.000,0,2.000,0,0
23-07 14:18:10,7.751,3.250,86.633,0,0,9926972,46001768,696776,7955872,0,8.001,0,2.000,0,0
23-07 14:18:11,7.875,3.750,86.376,0,0,9926900,46001192,696776,7956520,0,0,0,0,0,0
23-07 14:18:11,7.749,3.750,86.616,0,0,9927020,46001012,696776,7956564,0,0,0,0,0,0
23-07 14:18:12,7.500,3.625,86.746,0,0,9934776,45992984,696776,7956832,0,0,0,0,0,0
23-07 14:18:12,7.375,3.625,86.625,0,0,9934764,45992984,696776,7956844,0,0,0,0,0,0
23-07 14:18:13,7.376,2.500,88.259,0,0,9935192,45992192,696776,7957000,0,0,0,0,0,0
23-07 14:18:13,8.000,2.500,88.254,0,0,9928712,45998672,696776,7957000,0,0,0,0,0,2920.132
23-07 14:18:14,16.623,4.249,78.364,0,0,9964492,45962736,696776,7957544,0,0,0,0,367.947,3535.491
23-07 14:18:14,16.251,4.250,78.504,0,0,9964484,45962736,696776,7957552,0,0,0,0,368.019,616.031
23-07 14:18:15,7.500,3.250,85.628,0.750,0,9964268,45962736,696780,7957760,0,41253.673,0,175.007,76.003,90.004
23-07 14:18:15,7.375,3.250,85.745,0.750,0,9964268,45962736,696780,7957760,0,41249.447,0,174.989,75.995,89.994
23-07 14:18:16,8.000,3.375,86.750,0,0,9963732,45962736,696780,7958284,0,0,0,0,0,0
23-07 14:18:16,7.875,3.625,86.625,0,0,9963720,45962736,696780,7958296,0,0,0,0,0,0
23-07 14:18:17,7.625,3.500,86.621,0,0,9962144,45964080,696780,7958520,0,159.992,0,2.000,0,0
23-07 14:18:17,7.750,3.375,86.501,0,0,9962144,45964080,696780,7958520,0,160.002,0,2.000,0,0
23-07 14:18:18,7.501,3.750,86.632,0,0,9960880,45964900,696780,7958956,0,0,0,0,0,0
23-07 14:18:18,7.626,3.625,86.882,0,0,9960872,45964900,696780,7958964,0,0,0,0,0,0
23-07 14:18:19,7.499,3.625,86.744,0,0,9960552,45964900,696780,7959272,0,0,0,0,0,0
23-07 14:18:19,7.624,3.625,86.493,0,0,9960552,45964900,696780,7959272,0,0,0,0,0,0
23-07 14:18:20,7.875,3.375,86.624,0,0,9960548,45964396,696780,7959768,0,1887.979,0,9.000,0,0
23-07 14:18:20,7.625,3.500,86.377,0,0,9960548,45964396,696780,7959768,0,1888.054,0,9.000,0,0
23-07 14:18:21,7.751,3.750,86.381,0,0,9960560,45964144,696784,7960000,0,104.008,0,15.001,0,0
23-07 14:18:21,7.875,3.750,86.504,0,0,9960560,45964144,696784,7960000,0,104.005,0,15.001,0,0
23-07 14:18:22,7.875,3.500,86.377,0,0,9959316,45965036,696784,7960352,0,0,0,0,0,0
23-07 14:18:22,7.625,3.500,86.501,0,0,9959316,45965036,696784,7960352,0,0,0,0,0,0
23-07 14:18:23,7.625,3.500,85.996,0,0,9956764,45967044,696784,7960872,0,0,0,0,0,0
23-07 14:18:23,7.875,3.375,86.373,0,0,9956752,45967044,696784,7960884,0,0,0,0,0,0
23-07 14:18:24,8.876,2.875,86.383,0,0,9955572,45967044,696784,7962056,0,0,0,0,0,0
23-07 14:18:24,8.750,3.125,86.120,0,0,9955572,45967044,696784,7962056,0,0,0,0,0,0
23-07 14:18:25,8.625,4.250,84.876,0,0,9952836,45966116,696784,7965604,0,176.002,0,4.000,0,0
23-07 14:18:25,8.624,4.125,84.870,0.125,0,9952748,45966116,696784,7965692,0,6107.611,0,29.998,0,0
23-07 14:18:26,8.874,3.874,84.739,0.125,0,9949792,45966128,696784,7968568,0,6179.172,0,30.996,0,0
23-07 14:18:26,8.875,3.875,84.878,0,0,9949792,45966128,696784,7968568,0,248.009,0,5.000,0,0
23-07 14:18:27,8.875,4.125,84.880,0,0,9947116,45964868,696784,7972384,0,292.016,0,6.000,0,0
23-07 14:18:27,8.875,4.125,84.622,0,0,9947024,45964868,696784,7972472,0,291.990,0,6.000,0,0
23-07 14:18:28,8.625,4.125,85.001,0,0,9946908,45961592,696784,7975764,0,256.004,0,5.000,0,0
23-07 14:18:28,8.625,4.125,84.879,0,0,9947068,45961340,696784,7975856,0,256.011,0,5.000,0,0
23-07 14:18:29,8.626,4.000,84.758,0,0,9943940,45961088,696784,7979136,0,256.023,0,5.000,0,0
23-07 14:18:29,8.876,4.000,85.006,0,0,9943840,45961088,696784,7979232,0,256.017,0,5.000,0,0
23-07 14:18:30,8.749,3.500,84.744,0,0,9949228,45952308,696784,7982540,0,223.985,0,6.000,0,0
23-07 14:18:30,8.625,3.500,84.377,0,0,9949384,45952056,696784,7982632,0,224.004,0,6.000,0,0
23-07 14:18:31,9.874,4.000,83.120,0.250,0,9951332,45946920,696784,7985776,0,17478.938,0,80.995,75.995,89.995
23-07 14:18:31,9.874,4.249,83.487,0.250,0,9951656,45946596,696784,7985776,0,17477.378,0,80.988,75.989,89.986
23-07 14:18:32,8.125,4.625,85.380,0,0,9950772,45943812,696784,7989320,0,0,0,0,0,0
23-07 14:18:32,7.875,4.250,85.252,0,0,9950928,45943560,696784,7989412,0,0,0,0,0,0
23-07 14:18:33,8.000,3.750,85.501,0,0,9949900,45941180,696784,7992720,0,512.007,0,63.001,0,0
23-07 14:18:33,8.250,4.000,85.502,0,0,9949808,45941180,696784,7992808,0,512.013,0,63.002,0,0
23-07 14:18:34,8.874,2.875,86.236,0,0,9949668,45940280,696784,7993840,0,1535.749,0,191.969,0,0
23-07 14:18:34,8.750,2.750,86.253,0,0,9949668,45940280,696784,7993840,0,1536.054,0,192.007,0,0
23-07 14:18:35,7.251,3.875,86.386,0,0,9949576,45939668,696784,7994512,0,512.063,0,64.008,0,0
23-07 14:18:35,7.376,3.875,86.382,0,0,9949568,45939668,696784,7994520,0,512.041,0,64.005,0,0
23-07 14:18:36,7.750,3.750,86.123,0.125,0,9949520,45939416,696784,7994800,0,11567.722,0,50.999,0,0
23-07 14:18:36,7.625,3.750,86.248,0.125,0,9949508,45939416,696784,7994812,0,11567.706,0,50.999,0,0
23-07 14:18:37,8.000,3.125,86.628,0,0,9949292,45939164,696792,7995260,0,24.001,0,2.000,0,0
23-07 14:18:37,8.125,3.250,86.623,0,0,9949276,45939164,696792,7995272,0,23.999,0,2.000,0,0
23-07 14:18:38,7.375,3.750,86.499,0,0,9949332,45938912,696792,7995464,0,0,0,0,0,0
23-07 14:18:38,7.375,3.750,86.499,0,0,9949400,45938660,696792,7995644,0,0,0,0,0,0
23-07 14:18:39,7.750,3.625,86.750,0,0,9949488,45938184,696792,7996024,0,0,0,0,0,0
23-07 14:18:39,7.500,3.375,86.627,0,0,9949480,45938184,696792,7996032,0,0,0,0,0,0
23-07 14:18:40,7.250,3.625,86.624,0,0,9949596,45937680,696792,7996408,0,8.000,0,1.000,75.999,89.999
23-07 14:18:40,7.750,3.625,86.499,0,0,9949580,45937680,696792,7996424,0,8.000,0,1.000,76.000,89.999
23-07 14:18:41,8.249,2.875,86.364,0.125,0,9949488,45937428,696796,7996756,0,1963.754,0,12.998,0,0
23-07 14:18:41,7.749,3.125,86.741,0.125,0,9949476,45937428,696796,7996768,0,1963.790,0,12.999,0,0
23-07 14:18:42,7.875,3.250,86.626,0,0,9949584,45936924,696796,7997160,0,0,0,0,0,0
23-07 14:18:42,8.000,3.125,86.249,0,0,9949576,45936924,696796,7997168,0,0,0,0,0,0
23-07 14:18:43,7.500,3.875,86.874,0,0,9953232,45932892,696796,7997532,0,0,0,0,0,0
23-07 14:18:43,7.875,3.875,86.625,0,0,9953220,45932892,696796,7997544,0,0,0,0,0,0
23-07 14:18:44,14.251,3.625,80.753,0,0,9968048,45917920,696796,7997812,0,0,0,0,312.013,3346.139
23-07 14:18:44,14.500,3.625,80.502,0,0,9968048,45917920,696796,7997812,0,0,0,0,312.009,3400.102
23-07 14:18:45,9.125,3.250,85.875,0.125,0,9969560,45916120,696796,7997964,0,96.000,0,2.000,138.000,216.001
23-07 14:18:45,8.625,3.250,86.622,0.125,0,9969552,45916120,696796,7997972,0,95.996,0,2.000,137.995,161.994
23-07 14:18:46,7.501,3.751,86.637,0.125,0,9969496,45915900,696796,7998244,0,1656.228,0,24.003,0,0
23-07 14:18:46,7.500,3.750,86.626,0.125,0,9969496,45915900,696796,7998244,0,1656.023,0,24.000,0,0
23-07 14:18:47,7.875,3.250,85.999,0,0,9965352,45919596,696796,7998680,0,0,0,0,76.000,89.999
23-07 14:18:47,7.751,3.250,86.136,0,0,9965344,45919596,696796,7998688,0,0,0,0,76.010,90.012
23-07 14:18:48,7.751,3.625,86.631,0,0,9960272,45924448,696796,7998900,0,0,0,0,0,0
23-07 14:18:48,7.625,3.750,86.498,0,0,9960272,45924448,696796,7998900,0,0,0,0,0,0
23-07 14:18:49,7.874,3.500,86.741,0,0,9957948,45926244,696796,7999416,0,0,0,0,0,0
23-07 14:18:49,8.124,3.375,86.742,0,0,9957940,45926244,696796,7999424,0,0,0,0,0,0
23-07 14:18:50,7.624,3.500,86.618,0,0,9956640,45927260,696796,7999700,0,0,0,0,0,0
23-07 14:18:50,7.625,3.375,86.504,0,0,9956628,45927260,696796,7999712,0,0,0,0,0,0
23-07 14:18:51,7.626,3.625,86.509,0,0,9955880,45927624,696796,8000088,0,1884.186,0,9.001,0,0
23-07 14:18:51,7.750,3.625,86.500,0,0,9955880,45927624,696796,8000088,0,1884.010,0,9.000,0,0
23-07 14:18:52,7.875,3.500,85.878,0,0,9956072,45927120,696796,8000388,0,4.000,0,1.000,0,0
23-07 14:18:52,7.875,3.625,86.128,0,0,9956072,45927120,696796,8000388,0,4.000,0,1.000,0,0
23-07 14:18:53,7.875,3.375,86.750,0,0,9955812,45926868,696796,8000888,0,0,0,0,0,0
23-07 14:18:53,7.750,3.375,86.752,0,0,9955804,45926868,696796,8000896,0,0,0,0,0,0
23-07 14:18:54,7.750,3.625,86.750,0,0,9955556,45926868,696796,8001140,0,0,0,0,0,0
23-07 14:18:54,7.750,3.625,86.626,0,0,9955556,45926868,696796,8001140,0,0,0,0,0,0
23-07 14:18:55,8.625,3.000,85.747,0,0,9953656,45926124,696796,8003704,0,0,0,0,0,0
23-07 14:18:55,8.625,2.875,85.500,0,0,9953588,45926124,696796,8003768,0,0,0,0,0,0
23-07 14:18:56,8.000,4.000,84.378,0.500,0,9949960,45926124,696796,8007308,0,184603.144,0,1578.061,0,0
23-07 14:18:56,7.875,4.125,84.751,0.500,0,9949864,45926124,696796,8007400,0,184598.039,0,1578.017,46.001,58.001
23-07 14:18:57,8.000,3.875,85.751,0,0,9948688,45923888,696796,8010712,0,0,0,0,46.000,58.001
23-07 14:18:57,8.000,3.750,85.620,0,0,9948596,45923888,696796,8010800,0,0,0,0,0,0
23-07 14:18:58,7.750,3.875,85.505,0,0,9948712,45920360,696796,8014128,0,0,0,0,0,58.003
23-07 14:18:58,7.750,3.875,85.378,0,0,9948868,45920108,696796,8014220,0,0,0,0,0,58.002
23-07 14:18:59,7.375,3.875,85.249,0,0,9950332,45915212,696796,8017552,0,0,0,0,0,0
23-07 14:18:59,7.375,4.125,85.375,0,0,9950240,45915212,696796,8017644,0,0,0,0,0,0
23-07 14:19:00,7.875,4.000,85.627,0,0,9950512,45911540,696796,8020960,0,0,0,0,0,58.001
23-07 14:19:00,7.875,3.875,85.749,0,0,9950416,45911540,696796,8021052,0,0,0,0,0,57.999
23-07 14:19:01,7.999,4.000,85.119,0.250,0,9949996,45908696,696796,8024240,0,17570.817,0,76.995,0,0
23-07 14:19:01,8.000,4.125,84.880,0.250,0,9949996,45908696,696796,8024240,0,17572.957,0,77.004,0,0
23-07 14:19:02,7.875,3.625,85.501,0,0,9950096,45904988,696796,8027736,0,0,0,0,0,0
23-07 14:19:02,8.000,3.500,85.371,0,0,9950000,45904988,696796,8027828,0,0,0,0,0,0
23-07 14:19:03,7.875,3.750,85.375,0,0,9950088,45901640,696796,8031016,0,0,0,0,76.000,90.001
23-07 14:19:03,7.875,3.750,85.505,0,0,9950088,45901640,696796,8031016,0,0,0,0,76.004,90.005
23-07 14:19:04,8.125,3.875,85.503,0,0,9950356,45897944,696796,8034336,0,0,0,0,0,58.002
23-07 14:19:04,8.250,3.875,85.378,0,0,9950512,45897692,696796,8034428,0,0,0,0,0,58.002
23-07 14:19:05,8.500,2.875,86.497,0,0,9952048,45895676,696796,8034896,0,0,0,0,27.999,41.998
23-07 14:19:05,8.374,2.750,86.620,0,0,9952048,45895676,696796,8034896,0,0,0,0,27.998,41.997
23-07 14:19:06,7.375,3.625,86.498,0.250,0,9952084,45895172,696796,8035356,0,11439.693,0,53.999,0,0
23-07 14:19:06,7.500,3.625,86.500,0.250,0,9952072,45895172,696796,8035368,0,11439.937,0,54.000,0,0
23-07 14:19:07,8.125,3.375,86.496,0,0,9952332,45894680,696796,8035592,0,0,0,0,0,0
23-07 14:19:07,8.000,3.375,86.375,0,0,9952332,45894680,696796,8035592,0,0,0,0,0,0
23-07 14:19:08,7.500,3.500,86.503,0,0,9952048,45894428,696796,8036116,0,0,0,0,0,0
23-07 14:19:08,7.625,3.625,86.750,0,0,9952036,45894428,696796,8036128,0,0,0,0,28.000,42.000
23-07 14:19:09,7.499,3.500,86.864,0,0,9952296,45893924,696796,8036368,0,0,0,0,27.996,41.995
23-07 14:19:09,7.374,3.500,86.616,0,0,9952296,45893924,696796,8036368,0,0,0,0,0,0
23-07 14:19:10,7.500,3.125,86.502,0,0,9952292,45893420,696796,8036864,0,0,0,0,0,0
23-07 14:19:10,7.625,3.125,86.875,0,0,9952280,45893420,696796,8036876,0,0,0,0,0,0
23-07 14:19:11,8.000,3.250,86.500,0,0,9952320,45893168,696796,8037080,0,0,0,0,0,0
23-07 14:19:11,7.875,3.250,86.375,0,0,9952320,45893168,696796,8037080,0,0,0,0,0,0
23-07 14:19:12,8.125,3.125,86.627,0,0,9952272,45892664,696796,8037620,0,1940.034,0,11.000,0,58.001
23-07 14:19:12,8.000,3.000,86.625,0,0,9952260,45892664,696796,8037632,0,1940.001,0,11.000,0,58.000
23-07 14:19:13,7.500,3.625,86.625,0,0,9952292,45892412,696796,8037848,0,0,0,0,0,0
23-07 14:19:13,7.500,3.625,86.626,0,0,9952292,45892412,696796,8037848,0,0,0,0,0,0
23-07 14:19:14,7.500,3.500,86.625,0,0,9952496,45891668,696796,8038372,0,0,0,0,0,0
23-07 14:19:14,7.500,3.750,86.250,0,0,9952484,45891668,696796,8038384,0,0,0,0,0,0
23-07 14:19:15,2.625,0.500,97.012,0,0,9923912,45920212,696796,8038004,0,80.010,0,2.000,190.024,2826.351
23-07 14:19:15,2.500,0.250,97.385,0,0,9923912,45920212,696796,8038004,0,80.008,0,2.000,190.019,2826.286
23-07 14:19:16,0.125,0,99.630,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:16,0.125,0,99.878,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:17,0,0,100.002,0,0,9923912,45920212,696796,8038004,0,1140.020,0,8.000,0,0
23-07 14:19:17,0,0,99.877,0,0,9923912,45920212,696796,8038004,0,1140.020,0,8.000,0,0
23-07 14:19:18,0,0,99.749,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:18,0,0,99.750,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:19,0.125,0,99.751,0,0,9923912,45920212,696796,8038004,0,0,0,0,76.000,90.001
23-07 14:19:19,0.125,0,100.001,0,0,9923912,45920212,696796,8038004,0,0,0,0,76.001,90.001
23-07 14:19:20,0,0,100.001,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:20,0.125,0,99.874,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:21,0.125,0,99.872,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:21,0,0,99.749,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:22,0,0,99.878,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:22,0,0,99.751,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:23,0,0,99.625,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:23,0,0,100.001,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:24,0,0,100.001,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:24,0,0,99.876,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:25,0.250,0,99.749,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:25,0.250,0,99.999,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:26,0,0,100.001,0,0,9923912,45920212,696796,8038004,0,52.001,0,3.000,0,0
23-07 14:19:26,0,0,99.875,0,0,9923912,45920212,696796,8038004,0,52.000,0,3.000,0,0
23-07 14:19:27,0,0,99.875,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:27,0,0,99.626,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:28,0,0.125,99.999,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,57.999
23-07 14:19:28,0,0.125,99.749,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,58.000
23-07 14:19:29,0,0.125,100.002,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:29,0,0.125,99.750,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:30,0,0.125,99.625,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:30,0,0.125,100.001,0,0,9923912,45920212,696796,8038004,0,0,0,0,0,0
23-07 14:19:31,0,0,99.747,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:31,0.125,0,99.998,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:32,0.125,0,100.002,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:32,0,0.125,99.877,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:33,0,0.125,99.625,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:33,0,0,99.875,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:34,0,0.125,99.875,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:34,0,0.125,99.999,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:35,0,0,99.874,0,0,9923908,45920212,696796,8038008,0,0,0,0,76.000,89.999
23-07 14:19:35,0,0,99.750,0,0,9923908,45920212,696796,8038008,0,0,0,0,76.000,90.000
23-07 14:19:36,0,0,99.999,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:36,0,0,99.876,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:37,0,0.250,100.000,0,0,9923908,45920212,696796,8038008,0,4.000,0,1.000,0,0
23-07 14:19:37,0,0.250,99.751,0,0,9923908,45920212,696796,8038008,0,4.000,0,1.000,0,0
23-07 14:19:38,0.125,0,99.750,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:38,0.125,0,99.999,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:39,0.125,0,99.876,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:39,0.125,0,99.625,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:40,0.125,0,99.750,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:40,0.125,0,100.000,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:41,0,0,99.999,0,0,9923908,45920212,696796,8038008,0,0,0,0,28.000,42.000
23-07 14:19:41,0.125,0,99.876,0,0,9923908,45920212,696796,8038008,0,0,0,0,28.000,42.000
23-07 14:19:42,0.125,0,99.875,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:42,0,0,100.001,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:43,0,0,99.751,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:43,0,0,99.749,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
23-07 14:19:44,0,0,99.875,0,0,9923908,45920212,696796,8038008,0,0,0,0,0,0
