"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-33-69",,,,"User:","ubuntu"
"Cmdline:","dstat --time --cpu --mem --disk --io --net --output telemetry_cassandra_run1.csv 1",,,,"Date:","23 Jul 2026 14:21:33 UTC"
"system","total usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",
23-07 14:34:34,0,0,99.751,0,0,10097092,45549356,699780,8226868,0,0,0,0,3032.021,3352.023
23-07 14:34:35,0,0,99.873,0,0,10089028,45557420,699780,8226868,0,12.000,0,2.000,2559.956,3163.946
23-07 14:34:36,0.125,0,99.626,0,0,10070324,45576124,699780,8226868,0,0,0,0,2478.019,2880.022
23-07 14:34:37,0,0,99.876,0,0,10060596,45585852,699780,8226868,0,0,0,0,488.005,426.005
23-07 14:34:38,0.125,0,99.874,0,0,10055512,45590936,699780,8226868,0,59.999,0,4.000,46.000,0
23-07 14:34:39,0,0.125,99.876,0,0,10047632,45598812,699780,8226872,0,0,0,0,0,0
23-07 14:34:40,0.125,0,99.999,0,0,10043740,45602704,699780,8226872,0,0,0,0,1187.987,1385.985
23-07 14:34:41,0.250,0.125,99.625,0,0,10034352,45612092,699780,8226872,0,128.000,0,1.000,2996.005,2772.004
23-07 14:34:42,0,0.125,99.876,0,0,10029120,45617324,699780,8226872,0,0,0,0,2956.034,2852.033
23-07 14:34:43,0,0,99.874,0,0,10024540,45621904,699780,8226872,0,12.000,0,2.000,1901.984,1763.985
23-07 14:34:44,0,0,99.875,0,0,10024312,45622132,699780,8226872,0,0,0,0,46.000,0
23-07 14:34:45,0.125,0,99.749,0,0,10023980,45622464,699780,8226872,0,287.998,0,3.000,1287.992,1271.992
23-07 14:34:46,0,0,99.751,0,0,10023688,45622756,699780,8226872,0,0,0,0,3422.025,3288.024
23-07 14:34:47,0.125,0,100.000,0,0,10023688,45622756,699780,8226872,0,0,0,0,2720.005,2780.005
23-07 14:34:48,0,0,99.749,0,0,10023684,45622756,699780,8226876,0,0,0,0,3171.976,3085.977
23-07 14:34:49,0,0,99.499,0,0,10023684,45622756,699780,8226876,0,0,0,0,3253.980,3157.980
23-07 14:34:50,0,0.125,100.001,0,0,10023684,45622756,699780,8226876,0,0,0,0,3236.018,3132.018
23-07 14:34:51,0.125,0.125,99.875,0,0,10023684,45622756,699780,8226876,0,0,0,0,2923.998,3057.998
23-07 14:34:52,0.500,0.250,99.374,0,0,10023684,45622756,699780,8226876,0,40.000,0,3.000,2820.965,3009.963
23-07 14:34:53,0,0,99.876,0,0,10023932,45622504,699780,8226880,0,8.000,0,2.000,3140.033,3060.032
23-07 14:34:54,0.375,0,99.625,0,0,10023932,45622504,699780,8226880,0,0,0,0,3200.006,2754.005
23-07 14:34:55,0.125,0,99.875,0,0,10023924,45622504,699780,8226888,0,0,0,0,345.998,125.999
23-07 14:34:56,4.000,2.250,92.989,0.250,0,7170968,48577744,700164,8125896,0,3799.532,0,255.968,0,0
23-07 14:34:57,1.625,11.125,86.872,0,0,2486864,53275168,700164,8112732,0,31.999,0,1.000,121.996,227.992
23-07 14:34:58,1.625,11.000,87.252,0,0,5551096,50211132,700164,8112540,0,1376.034,0,8.000,0,0
23-07 14:34:59,1.500,11.000,87.501,0,0,8614444,47147784,700164,8112540,0,0,0,0,0,0
23-07 14:35:00,18.999,4.750,76.370,0,0,9710376,46050540,700164,8113852,0,0,0,0,0,0
23-07 14:35:01,23.874,9.750,65.997,0,0,9811056,45948084,700168,8115624,0,2747.880,0,14.999,0,0
23-07 14:35:02,36.121,0.625,63.242,0,0,9858988,45899884,700168,8115896,0,83.990,0,1.000,0,0
23-07 14:35:03,67.134,5.876,25.753,0.375,0,9912076,45838432,700416,8124396,216.029,2280.305,54.007,185.025,0,0
23-07 14:35:04,10.251,2.750,86.761,0,0,9930816,45820504,700416,8124144,0,0,0,0,0,0
23-07 14:35:05,8.375,3.000,88.502,0,0,9928684,45817984,700416,8128632,0,132.002,0,18.000,0,0
23-07 14:35:06,9.000,2.750,88.377,0,0,9929048,45817984,700416,8128248,0,0,0,0,0,0
23-07 14:35:07,8.750,2.750,88.625,0,0,9929828,45818232,700416,8127208,0,0,0,0,0,0
23-07 14:35:08,10.374,2.750,86.737,0,0,9932024,45819872,700416,8123564,0,0,0,0,0,0
23-07 14:35:09,0.125,0,99.889,0,0,9930456,45821440,700416,8123564,0,0,0,0,0,0
23-07 14:35:10,0,0,99.753,0,0,9927856,45824040,700416,8123564,0,0,0,0,0,0
23-07 14:35:11,0.125,0.125,99.626,0,0,9921984,45829944,700416,8123532,0,56.000,0,3.000,0,0


"Host:","ip-172-31-33-69",,,,"User:","ubuntu"
"Cmdline:","dstat --time --cpu --mem --disk --io --net --output telemetry_cassandra_run1.csv 1",,,,"Date:","23 Jul 2026 14:35:12 UTC"
"system","total usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","dsk/total:read","dsk/total:writ","read","writ","net/total:recv","net/total:send"
23-07 14:35:12,,9933432,45818496,700416,8123532,,,,
23-07 14:35:12,28.244,0.500,70.736,0,0,9939944,45811704,700416,8123812,0,0,0,0,137.973,777.845
23-07 14:35:13,33.371,0.250,66.118,0,0,9940196,45811452,700416,8123812,0,0,0,0,213.977,243.973
23-07 14:35:13,16.001,0.125,84.129,0,0,9979500,45772140,700416,8123820,0,0,0,0,76.004,90.005
23-07 14:35:14,17.750,0.125,81.624,0,0,9979736,45771900,700416,8123824,0,8.000,0,2.000,0,0
23-07 14:35:14,16.125,0,83.502,0,0,9979736,45771900,700416,8123824,0,8.000,0,2.000,0,0
23-07 14:35:15,12.625,0,87.253,0,0,9979736,45771900,700416,8123824,0,0,0,0,0,0
23-07 14:35:15,12.625,0,86.998,0,0,9979736,45771900,700416,8123824,0,0,0,0,0,0
23-07 14:35:16,12.875,0,87.250,0,0,9979736,45771900,700416,8123824,0,0,0,0,0,0
23-07 14:35:16,14.250,0,85.497,0,0,9980240,45771396,700416,8123824,0,0,0,0,0,0
23-07 14:35:17,14.125,0,85.625,0,0,9980236,45771396,700416,8123828,0,0,0,0,0,0
23-07 14:35:17,7.876,0.250,92.261,0,0,9980228,45771396,700416,8123836,0,0,0,0,92.011,792.099
23-07 14:35:18,1.875,0.250,98.006,0,0,9980228,45771396,700416,8123836,0,0,0,0,92.006,792.048
23-07 14:35:18,0,0.125,99.628,0,0,9980228,45771396,700416,8123836,0,0,0,0,0,0
23-07 14:35:19,0,0.125,99.627,0,0,9980228,45771396,700416,8123836,0,144.003,0,26.001,0,0
23-07 14:35:19,0,0,99.878,0,0,9980228,45771396,700416,8123836,0,144.005,0,26.001,0,0
23-07 14:35:20,0.125,0.125,99.751,0,0,9980228,45771396,700416,8123836,0,0,0,0,0,0
23-07 14:35:20,0.250,0.125,99.625,0,0,9980228,45771396,700416,8123836,0,0,0,0,0,0
23-07 14:35:21,0.125,0,100.001,0,0,9980228,45771396,700416,8123836,0,0,0,0,0,0
23-07 14:35:21,0,0,99.999,0,0,9980228,45771396,700416,8123836,0,0,0,0,0,0
23-07 14:35:22,0.250,0,99.499,0,0,9980228,45771396,700416,8123836,0,263.997,0,3.000,0,0
23-07 14:35:22,0.250,0,99.499,0,0,9980228,45771396,700416,8123836,0,263.998,0,3.000,0,0
23-07 14:35:23,0.250,0,99.625,0,0,9980200,45771396,700420,8123856,0,4368.014,0,31.000,0,0
23-07 14:35:23,0.500,0,99.748,0,0,9980200,45771396,700420,8123856,0,4367.926,0,30.999,0,0
23-07 14:35:24,0.250,0,100.001,0,0,9980200,45771396,700420,8123856,0,8.000,0,2.000,0,0
23-07 14:35:24,0,0,99.628,0,0,9980200,45771396,700420,8123856,0,8.000,0,2.000,0,0
23-07 14:35:25,0,0.125,99.500,0,0,9979476,45772120,700420,8123856,0,0,0,0,0,0
23-07 14:35:25,0,0.250,99.875,0,0,9979476,45772120,700420,8123856,0,0,0,0,0,0
23-07 14:35:26,0.125,0.125,99.876,0,0,9977912,45773684,700420,8123856,0,36.000,0,1.000,0,0
23-07 14:35:26,0.125,0,99.625,0,0,9977912,45773684,700420,8123856,0,36.000,0,1.000,0,0
23-07 14:35:27,0,0,99.875,0,0,9977912,45773684,700420,8123856,0,0,0,0,0,0
23-07 14:35:27,0,0,100.000,0,0,9977912,45773684,700420,8123856,0,0,0,0,28.000,42.000
23-07 14:35:28,0,0,99.750,0,0,9977908,45773684,700420,8123860,0,0,0,0,28.000,42.000
23-07 14:35:28,0.375,0,99.622,0,0,9977908,45773684,700420,8123860,0,0,0,0,0,0
23-07 14:35:29,0.375,0,99.750,0,0,9977908,45773684,700420,8123860,0,0,0,0,76.000,90.000
23-07 14:35:29,0,0,99.878,0,0,9977908,45773684,700420,8123860,0,16.000,0,1.000,76.002,90.002
23-07 14:35:30,0,0,99.875,0,0,9977908,45773684,700420,8123860,0,16.000,0,1.000,0,0
23-07 14:35:30,0,0,99.875,0,0,9977908,45773684,700420,8123860,0,0,0,0,0,0
23-07 14:35:31,0,0,99.625,0,0,9977908,45773684,700420,8123860,0,0,0,0,0,0
23-07 14:35:31,0,0,99.751,0,0,9977908,45773684,700420,8123860,0,0,0,0,0,0
23-07 14:35:32,0,0,99.873,0,0,9977908,45773684,700420,8123860,0,4.000,0,1.000,0,0
23-07 14:35:32,0.125,0,99.875,0,0,9977908,45773684,700420,8123860,0,4.000,0,1.000,0,0
23-07 14:35:33,0.125,0.125,99.627,0,0,9977908,45773684,700420,8123860,0,0,0,0,0,0
23-07 14:35:33,3.875,0.125,95.990,0,0,9977868,45773684,700428,8123892,0,251.975,0,3.000,0,0
23-07 14:35:34,3.875,0,96.371,0,0,9977864,45773684,700428,8123896,0,431.983,0,4.000,0,0
23-07 14:35:34,0.125,0,99.883,0,0,9977864,45773684,700428,8123896,0,180.014,0,1.000,0,0
23-07 14:35:35,0.125,0,99.752,0,0,9977864,45773684,700428,8123896,0,0,0,0,0,0
23-07 14:35:35,0,0.125,99.751,0,0,9977864,45773684,700428,8123896,0,0,0,0,0,0
23-07 14:35:36,0,0.125,99.627,0,0,9977864,45773684,700428,8123896,0,0,0,0,0,0
23-07 14:35:36,0,0,99.876,0,0,9977864,45773684,700428,8123896,0,0,0,0,0,0
23-07 14:35:37,0,0,99.875,0,0,9977864,45773684,700428,8123896,0,4.000,0,1.000,0,0
23-07 14:35:37,0,0,99.750,0,0,9977864,45773684,700428,8123896,0,4.000,0,1.000,0,0
23-07 14:35:38,0,0,99.876,0,0,9977864,45773684,700428,8123896,0,0,0,0,0,0
23-07 14:35:38,0.125,0.125,97.999,1.625,0,9977864,45773684,700428,8123896,0,105242.861,0,425.995,0,0
23-07 14:35:39,0.250,0.125,97.875,1.625,0,9977864,45773684,700428,8123896,0,105243.675,0,425.999,0,0
23-07 14:35:39,0.250,0,99.751,0,0,9977864,45773684,700428,8123896,0,8.000,0,2.000,416.004,450.004
23-07 14:35:40,0.125,0,100.000,0,0,9977864,45773684,700428,8123896,0,8.000,0,2.000,1663.998,1691.998
23-07 14:35:40,0.125,0,99.875,0,0,9977864,45773684,700428,8123896,0,0,0,0,2974.003,2556.002
23-07 14:35:41,0.125,0,99.750,0,0,9977864,45773684,700428,8123896,0,0,0,0,2912.001,2520.001
23-07 14:35:41,0,0,99.749,0,0,9977864,45773684,700428,8123896,0,87.999,0,3.000,2477.970,2447.971
23-07 14:35:42,0,0.125,99.751,0,0,9977896,45773684,700428,8123864,0,88.000,0,3.000,2038.011,2070.011
23-07 14:35:42,0,0.250,99.752,0,0,9977892,45773684,700428,8123868,0,36.001,0,7.000,1066.018,1152.020
23-07 14:35:43,0,0.125,99.874,0,0,9977892,45773684,700428,8123868,0,36.000,0,7.000,1455.992,1349.993
23-07 14:35:43,0,0,99.999,0,0,9977892,45773684,700428,8123868,0,0,0,0,2509.964,2591.962
23-07 14:35:44,0.125,0,99.751,0,0,9977892,45773684,700432,8123864,0,400.002,0,6.000,2800.016,3068.017
23-07 14:35:44,0.375,0.125,99.626,0,0,9977892,45773684,700432,8123864,0,412.002,0,8.000,3118.018,3050.018
23-07 14:35:45,0.250,0.250,99.625,0,0,9979148,45772424,700432,8123868,0,12.000,0,2.000,3525.988,2933.990
23-07 14:35:45,0,0.125,99.750,0,0,9979148,45772424,700432,8123868,0,0,0,0,3218.008,2778.007
23-07 14:35:46,0,0,99.876,0,0,9979148,45772424,700432,8123868,0,0,0,0,3344.035,3480.037
23-07 14:35:46,0,0,99.750,0,0,9979148,45772424,700432,8123868,0,0,0,0,4025.997,3653.997
23-07 14:35:47,0,0,99.750,0,0,9979212,45772172,700432,8124040,172.000,0,4.000,0,3583.990,3275.991
23-07 14:35:47,0,0,99.751,0,0,9979212,45772172,700432,8124040,172.002,0,4.000,0,3076.027,3186.028
23-07 14:35:48,0,0,99.875,0,0,9979212,45772172,700432,8124040,0,0,0,0,2987.985,2951.985
23-07 14:35:48,0,0,99.749,0,0,9979212,45772172,700432,8124040,0,0,0,0,3011.963,3131.962
23-07 14:35:49,0,0,99.750,0,0,9979212,45772172,700432,8124040,0,0,0,0,3054.012,2866.011
23-07 14:35:49,0.125,0,99.876,0,0,9979212,45772172,700432,8124040,0,0,0,0,1794.020,1210.013
23-07 14:35:50,0.125,0,99.750,0,0,9979212,45772172,700432,8124040,0,0,0,0,321.999,0
23-07 14:35:50,0,0,99.749,0,0,9979212,45772172,700432,8124040,0,0,0,0,0,0
23-07 14:35:51,0,0,99.875,0,0,9979212,45772172,700432,8124040,0,0,0,0,0,0
23-07 14:35:51,0.125,0,99.876,0,0,9979212,45772172,700432,8124040,0,0,0,0,0,0
23-07 14:35:52,0.125,0,100.000,0,0,9979212,45772172,700432,8124040,0,0,0,0,0,0
23-07 14:35:52,0,0,99.875,0,0,9979212,45772172,700432,8124040,0,0,0,0,0,0
23-07 14:35:53,0,0,99.876,0,0,9979212,45772172,700432,8124040,0,0,0,0,0,58.000
23-07 14:35:53,0,0,99.999,0,0,9979212,45772172,700432,8124040,0,0,0,0,0,57.999
23-07 14:35:54,0,0,99.624,0,0,9979212,45772172,700432,8124040,0,0,0,0,0,0
23-07 14:35:54,0.125,0,99.626,0,0,9979212,45772172,700432,8124040,0,0,0,0,0,0
23-07 14:35:55,0.375,0,99.750,0,0,9979212,45772172,700432,8124040,0,239.999,0,46.000,0,0
23-07 14:35:55,0.250,0,99.874,0,0,9979212,45772172,700432,8124040,0,239.998,0,46.000,0,0
23-07 14:35:56,0,0,99.625,0,0,9979176,45772172,700432,8124072,0,0,0,0,0,0
23-07 14:35:56,0.125,0,99.875,0,0,9979176,45772172,700432,8124072,0,0,0,0,0,0
23-07 14:35:57,0.125,0.125,99.625,0,0,9979176,45772172,700432,8124072,0,0,0,0,0,0
23-07 14:35:57,0,0.125,99.374,0,0,9979176,45772172,700432,8124072,0,0,0,0,76.000,89.999
23-07 14:35:58,0,0.125,100.000,0,0,9979172,45772172,700432,8124076,0,0,0,0,76.000,90.000
23-07 14:35:58,0.125,0.125,100.000,0,0,9979172,45772172,700432,8124076,0,0,0,0,0,0
23-07 14:35:59,0.250,0,99.875,0,0,9979172,45772172,700432,8124076,0,0,0,0,0,0
23-07 14:35:59,0.125,0,99.626,0,0,9979172,45772172,700432,8124076,0,0,0,0,0,0
23-07 14:36:00,0,0,99.749,0,0,9979172,45772172,700432,8124076,0,0,0,0,0,0
23-07 14:36:00,0.375,0,99.750,0,0,9979172,45772172,700432,8124076,0,0,0,0,0,0
23-07 14:36:01,0.500,0,99.626,0,0,9979280,45772064,700432,8124076,0,0,0,0,0,0
23-07 14:36:01,0.250,0,99.625,0,0,9979280,45772064,700432,8124076,0,0,0,0,76.000,147.999
23-07 14:36:02,0.125,0.125,99.749,0,0,9979280,45772064,700432,8124076,0,0,0,0,76.000,147.999
23-07 14:36:02,0,0.125,99.875,0,0,9979280,45772064,700432,8124076,0,0,0,0,0,0
23-07 14:36:03,0.250,0.125,99.624,0,0,9979280,45772064,700432,8124076,0,0,0,0,0,0
23-07 14:36:03,2.250,0.125,97.622,0,0,9979280,45772064,700432,8124076,0,12.000,0,2.000,0,0
23-07 14:36:04,2.125,0,97.748,0,0,9979024,45772320,700432,8124076,0,12.000,0,2.000,0,0
23-07 14:36:04,0.125,0,99.753,0,0,9979024,45772320,700432,8124076,0,0,0,0,0,0
23-07 14:36:05,0,0,99.877,0,0,9979024,45772320,700432,8124076,0,0,0,0,0,0
23-07 14:36:05,0,0,100.000,0,0,9979996,45771348,700432,8124076,0,0,0,0,0,0
23-07 14:36:06,0,0,99.750,0,0,9980024,45771312,700432,8124084,0,0,0,0,0,0
23-07 14:36:06,0,0,99.751,0,0,9980024,45771312,700432,8124084,0,0,0,0,0,0
23-07 14:36:07,0,0,99.875,0,0,9980024,45771312,700432,8124084,0,0,0,0,0,0
23-07 14:36:07,0.125,0,99.750,0,0,9980024,45771312,700432,8124084,0,4.000,0,1.000,0,0
23-07 14:36:08,0.125,0,99.877,0,0,9980024,45771312,700432,8124084,0,4.000,0,1.000,0,0
23-07 14:36:08,0.125,0,99.874,0,0,9980024,45771312,700432,8124084,0,0,0,0,0,0
23-07 14:36:09,0.125,0,99.875,0,0,9980024,45771312,700432,8124084,0,0,0,0,0,0
23-07 14:36:09,0.125,0,99.875,0,0,9980024,45771312,700432,8124084,0,12.000,0,1.000,0,0
23-07 14:36:10,0.125,0,99.874,0,0,9980020,45771312,700432,8124088,0,20.000,0,3.000,0,0
23-07 14:36:10,0.375,0,99.499,0,0,9980020,45771312,700432,8124088,0,8.000,0,2.000,0,0
23-07 14:36:11,0.375,0,99.377,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:11,0,0,100.002,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:12,0.125,0,99.750,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:12,0.250,0,99.625,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:13,0.125,0,99.876,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:13,0.125,0,99.750,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:14,0.125,0,99.999,0,0,9980020,45771312,700432,8124088,0,71.999,0,2.000,0,0
23-07 14:36:14,0,0,100.000,0,0,9980020,45771312,700432,8124088,0,72.000,0,2.000,0,0
23-07 14:36:15,0,0,99.876,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:15,0,0,99.875,0,0,9980020,45771312,700432,8124088,0,8.000,0,2.000,0,0
23-07 14:36:16,0,0,99.875,0,0,9980020,45771312,700432,8124088,0,8.000,0,2.000,0,0
23-07 14:36:16,0,0,99.875,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:17,0,0,99.624,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:17,0.250,0.125,99.749,0,0,9980020,45771312,700432,8124088,0,0,0,0,75.999,89.999
23-07 14:36:18,0.250,0.125,99.750,0,0,9980020,45771312,700432,8124088,0,0,0,0,76.000,148.000
23-07 14:36:18,0,0,99.751,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,58.000
23-07 14:36:19,0,0.125,99.876,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:19,0,0.125,99.751,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:20,0,0,99.874,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:20,0,0.125,99.874,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:21,0,0.125,100.000,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:21,0.125,0,100.000,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:22,0.125,0,99.751,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:22,0.250,0,99.750,0,0,9980020,45771312,700432,8124088,0,0,0,0,0,0
23-07 14:36:23,0.375,0,99.750,0,0,9980016,45771312,700432,8124092,0,0,0,0,0,0
23-07 14:36:23,0.125,0,99.874,0,0,9980016,45771312,700432,8124092,0,0,0,0,0,0
23-07 14:36:24,0,0,99.750,0,0,9980016,45771312,700432,8124092,0,0,0,0,0,0
23-07 14:36:24,0.125,0,99.875,0,0,9980016,45771312,700432,8124092,0,0,0,0,0,0
23-07 14:36:25,0.125,0.125,99.873,0,0,9980016,45771312,700432,8124092,0,0,0,0,0,0
23-07 14:36:25,0,0.125,99.626,0,0,9980016,45771312,700432,8124092,0,12.000,0,2.000,0,0
23-07 14:36:26,0,0,99.877,0,0,9980016,45771312,700432,8124092,0,48.001,0,3.000,0,0
23-07 14:36:26,0,0.125,99.875,0,0,9980016,45771312,700432,8124092,0,36.000,0,1.000,0,0
23-07 14:36:27,0,0.125,99.751,0,0,9980016,45771312,700432,8124092,0,0,0,0,0,0
23-07 14:36:27,0.125,0,99.875,0,0,9980016,45771312,700432,8124092,0,0,0,0,0,0
23-07 14:36:28,0.250,0,99.750,0,0,9980016,45771312,700432,8124092,0,0,0,0,0,0
23-07 14:36:28,0.125,0,99.625,0,0,9980016,45771312,700432,8124092,0,0,0,0,0,0
23-07 14:36:29,0,0,99.999,0,0,9980016,45771312,700432,8124092,0,0,0,0,28.000,42.000
23-07 14:36:29,0,0,100.000,0,0,9980016,45771312,700432,8124092,0,0,0,0,28.000,42.000
23-07 14:36:30,0,0,99.875,0,0,9980016,45771312,700432,8124092,0,0,0,0,0,0
23-07 14:36:30,0,0,99.875,0,0,9980016,45771312,700432,8124092,0,0,0,0,0,0
23-07 14:36:31,0,0,99.750,0,0,9980016,45771312,700432,8124092,0,0,0,0,0,0
23-07 14:36:31,0.125,0,99.750,0,0,9980016,45771312,700432,8124092,0,0,0,0,0,0
23-07 14:36:32,0.125,0,99.875,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:32,0.250,0,99.875,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:33,0.250,0,99.875,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:33,0,0,99.999,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:34,0,0,99.624,0,0,9980012,45771312,700432,8124096,0,0,0,0,76.000,89.999
23-07 14:36:34,0,0,99.625,0,0,9980012,45771312,700432,8124096,0,8.000,0,2.000,76.000,90.000
23-07 14:36:35,0.125,0,99.751,0,0,9980012,45771312,700432,8124096,0,8.000,0,2.000,0,0
23-07 14:36:35,0.125,0,99.751,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:36,0,0,99.875,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:36,0,0,99.751,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:37,0.125,0,99.875,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:37,0.125,0,99.875,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:38,0.125,0,99.750,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:38,0.125,0,99.750,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:39,0.125,0,99.750,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:39,0.125,0,100.001,0,0,9980012,45771312,700432,8124096,0,0,0,0,28.000,42.000
23-07 14:36:40,0,0,99.750,0,0,9980012,45771312,700432,8124096,0,0,0,0,28.000,42.000
23-07 14:36:40,0,0,99.748,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:41,0,0,99.875,0,0,9980012,45771312,700432,8124096,0,4.000,0,1.000,0,0
23-07 14:36:41,0,0.125,99.626,0,0,9980012,45771312,700432,8124096,0,4.000,0,1.000,0,0
23-07 14:36:42,0,0.125,99.875,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:42,0.250,0,99.875,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:43,0.250,0.125,99.876,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:43,0,0.125,99.999,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:44,0,0,99.875,0,0,9980012,45771312,700432,8124096,0,0,0,0,0,0
23-07 14:36:44,0,0,99.751,0,0,9980012,45771312,700432,8124096,0,52.001,0,2.000,0,0
23-07 14:36:45,0,0,99.874,0,0,9982280,45769044,700432,8124096,0,56.000,0,3.000,0,0
23-07 14:36:45,0,0,99.874,0,0,9982280,45769044,700432,8124096,0,4.000,0,1.000,0,0
23-07 14:36:46,0,0,99.751,0,0,9982280,45769044,700432,8124096,0,56.000,0,14.000,0,0
23-07 14:36:46,0.250,0,99.876,0,0,9982280,45769044,700432,8124096,0,56.000,0,14.000,0,0
23-07 14:36:47,0.250,0,100.000,0,0,9982520,45768804,700432,8124096,0,0,0,0,0,0
23-07 14:36:47,0.125,0,99.876,0,0,9982520,45768804,700432,8124096,0,0,0,0,0,0
23-07 14:36:48,0.250,0,99.749,0,0,9982520,45768804,700432,8124096,0,0,0,0,0,0
23-07 14:36:48,0.125,0,99.749,0,0,9982520,45768804,700432,8124096,0,0,0,0,0,0
23-07 14:36:49,0,0,99.876,0,0,9982516,45768804,700432,8124100,0,0,0,0,0,0
23-07 14:36:49,0,0,99.875,0,0,9982516,45768804,700432,8124100,0,0,0,0,0,0
23-07 14:36:50,0,0,99.750,0,0,9982516,45768804,700432,8124100,0,0,0,0,76.000,90.000
23-07 14:36:50,0,0,99.875,0,0,9982516,45768804,700432,8124100,0,0,0,0,76.000,90.000
23-07 14:36:51,0,0,100.000,0,0,9982516,45768804,700432,8124100,0,8.000,0,2.000,0,0
23-07 14:36:51,0,0,100.000,0,0,9982516,45768804,700432,8124100,0,8.000,0,2.000,0,0
23-07 14:36:52,0,0,99.500,0,0,9982516,45768804,700432,8124100,0,0,0,0,0,0
23-07 14:36:52,0,0,99.501,0,0,9982516,45768804,700432,8124100,0,0,0,0,0,0
23-07 14:36:53,0.250,0,100.000,0,0,9982516,45768804,700432,8124100,0,0,0,0,0,0
23-07 14:36:53,0.250,0,99.999,0,0,9982516,45768804,700432,8124100,0,0,0,0,0,0
23-07 14:36:54,0,0.125,99.625,0,0,9982516,45768804,700432,8124100,0,0,0,0,0,0
23-07 14:36:54,0,0.250,99.626,0,0,9982516,45768804,700432,8124100,0,0,0,0,0,0
23-07 14:36:55,0,0.125,99.875,0,0,9982516,45768804,700432,8124100,0,0,0,0,0,0
23-07 14:36:55,0,0,99.750,0,0,9982516,45768804,700432,8124100,0,0,0,0,0,0
23-07 14:36:56,0,0,100.000,0,0,9982480,45768804,700432,8124136,0,0,0,0,0,0
23-07 14:36:56,0,0,99.874,0,0,9982476,45768804,700432,8124140,0,8.000,0,2.000,0,0
23-07 14:36:57,0.125,0.125,99.750,0,0,9982476,45768804,700432,8124140,0,8.000,0,2.000,0,0
23-07 14:36:57,0.250,0.125,99.875,0,0,9982476,45768804,700432,8124140,0,0,0,0,0,0
23-07 14:36:58,0.125,0,99.874,0,0,9982472,45768804,700432,8124144,0,0,0,0,0,0
23-07 14:36:58,0,0,99.750,0,0,9982472,45768804,700432,8124144,0,0,0,0,0,0
23-07 14:36:59,0,0,99.751,0,0,9982472,45768804,700432,8124144,0,0,0,0,0,0
23-07 14:36:59,0,0,100.001,0,0,9982472,45768804,700432,8124144,0,0,0,0,0,0
